playlist_genre,dimension_1,dimension_2
edm,-107.08513,-2.394427
edm,31.833822,-48.272076
edm,36.96192,30.9904
edm,-23.39128,129.12299
edm,-16.313778,22.198694
edm,60.545715,-47.948555
edm,9.170773,-24.993906
edm,55.821533,-33.543
edm,-6.2773075,-71.31898
edm,78.357124,47.89923
edm,-139.77675,0.9934205
edm,-14.042875,-90.000145
edm,32.252285,-46.7457
edm,-117.18359,-4.892601
edm,-25.456535,94.65779
edm,44.512436,-110.48864
edm,77.99807,66.56132
edm,-81.43269,17.2682
edm,-75.688286,-69.020424
edm,44.698833,-26.071138
edm,58.853085,-19.35382
edm,120.36765,21.88072
edm,58.11587,-41.609398
edm,-47.650867,-25.463724
edm,110.60775,-37.98166
edm,49.39996,116.546394
edm,17.221277,107.19028
edm,-72.78453,82.881386
edm,29.270798,37.11285
edm,-21.525373,29.33991
edm,-53.562836,-49.099236
edm,45.95132,121.33838
edm,21.481943,0.45168895
edm,-78.194626,-81.55302
edm,56.981968,-38.569363
edm,82.67221,42.39832
edm,-46.99679,-45.106182
edm,8.746684,-26.167995
edm,82.73551,42.225254
edm,-55.819157,-99.76291
edm,-82.82655,52.338535
edm,5.054593,97.778595
edm,87.59005,-85.42203
edm,125.17817,33.229664
edm,-74.85057,-13.393627
edm,-114.59885,38.47042
edm,19.82603,-17.74532
edm,-44.07153,-57.08576
edm,43.90849,-93.75953
edm,-108.10248,-15.394772
edm,-84.31855,-12.800397
edm,-48.908962,-44.545002
edm,18.650925,31.889801
edm,-24.774157,129.31671
edm,110.60841,-38.453613
edm,-23.889708,11.277497
edm,-81.64907,17.701525
edm,128.33037,-0.8529968
edm,4.8383536,-109.75892
edm,47.722023,-8.977527
edm,-69.7211,50.39458
edm,55.327713,85.949005
edm,5.624525,-38.103565
edm,47.744415,104.513824
edm,-41.88502,-6.448182
edm,-60.044495,6.9523964
edm,34.33922,20.618345
edm,5.8084464,-32.924267
edm,-52.75465,34.728382
edm,-102.27933,68.6149
edm,-124.30789,-24.217026
edm,6.476674,86.90067
edm,73.65539,86.48299
edm,-90.18394,-71.84232
edm,38.10561,66.358826
edm,-90.43143,13.4728565
edm,-46.339092,-23.037325
edm,-32.833477,-9.209435
edm,39.597183,35.14247
edm,-26.540195,-62.688896
edm,127.532234,-39.696636
edm,27.158855,32.045284
edm,-6.8400865,16.372179
edm,69.52996,12.847443
edm,-85.696976,-36.380585
edm,-89.74188,84.34645
edm,86.32788,9.334055
edm,68.64783,37.939545
edm,-47.279236,-45.045776
edm,-33.549667,62.403126
edm,68.02823,-82.63695
edm,-85.8474,27.858559
edm,21.358273,118.54647
edm,-14.798547,-68.83747
edm,-5.977227,98.38787
edm,-4.913136,82.879005
edm,124.919106,-4.5665383
edm,87.95907,4.3679075
edm,-59.99334,7.3402233
edm,-94.904205,-11.287925
edm,110.65896,-43.070263
edm,98.6979,-26.64151
edm,104.5231,60.360664
edm,-68.14822,105.10528
edm,10.218912,-64.98198
edm,-11.005964,62.069206
edm,44.7959,97.69344
edm,96.21701,-39.489433
edm,-83.289986,34.4976
edm,120.63271,18.5247
edm,122.87979,-11.840328
edm,6.663103,85.47739
edm,17.441036,-90.14216
edm,15.976762,-34.859715
edm,-71.00276,59.718487
edm,142.97705,-8.667551
edm,-21.473658,29.37134
edm,-0.7430701,22.375967
edm,127.33817,-38.910355
edm,136.24089,9.925347
edm,-114.32002,-56.588417
edm,-87.74228,5.694974
edm,137.06656,12.920539
edm,56.527924,-88.73399
edm,44.143196,-42.47042
edm,110.65648,-42.859455
edm,-17.037907,35.850964
edm,121.08068,8.377461
edm,122.06409,30.799145
edm,-124.16001,-23.533278
edm,-96.99895,84.60453
edm,131.03975,32.07297
edm,-49.796703,-30.521095
edm,111.043495,40.82858
edm,-22.721014,73.28565
edm,122.47934,31.40115
edm,-59.50286,14.308425
edm,7.6626625,72.73272
edm,107.65451,20.026947
edm,-96.201515,40.086285
edm,-73.21035,-5.9998164
edm,-8.317889,31.635939
edm,-94.96857,-14.5308
edm,-58.46724,68.55254
edm,128.49896,-0.684572
edm,-24.991045,129.3336
edm,-70.28344,-58.82016
edm,18.764948,31.215229
edm,54.255947,82.83586
edm,137.2873,14.251604
edm,131.40436,2.2858708
edm,27.878117,-14.917442
edm,-28.617212,39.81279
edm,-85.55702,-32.864124
edm,118.02475,-58.763294
edm,46.339775,101.438065
edm,19.01817,-105.796715
edm,99.61269,-54.536907
edm,47.406395,119.91931
edm,109.178055,9.529593
edm,107.85476,-9.671154
edm,137.44373,15.724774
edm,-2.3293643,-128.7267
edm,123.4753,-13.534539
edm,25.674736,-34.30118
edm,95.593376,22.177025
edm,112.0884,-2.6524131
edm,97.3494,52.181084
edm,-48.900955,-44.504898
edm,8.093346,-98.23454
edm,104.63436,60.44309
edm,-3.8017058,-130.91003
edm,-29.604006,-28.350807
edm,69.30159,19.634706
edm,118.18542,52.974155
edm,41.285435,39.279613
edm,-1.8691745,67.424904
edm,92.06234,64.6365
edm,111.04333,40.828205
edm,140.52957,-11.587811
edm,27.788774,77.80156
edm,98.797905,-63.566067
edm,110.73934,-45.919247
edm,10.536764,-80.628
edm,44.03966,-108.57795
edm,47.406834,119.91927
edm,105.78464,61.141914
edm,132.6008,30.74016
edm,107.39921,22.458445
edm,-16.276268,22.45254
edm,130.31938,32.528896
edm,136.18105,9.751414
edm,33.392387,-43.11831
edm,-42.65731,-14.756798
edm,-62.121246,-81.113525
edm,-93.29417,-53.331245
edm,-85.697586,-35.918865
edm,-6.490765,-36.074455
edm,-66.08238,-15.688766
edm,-17.037518,35.849735
edm,-78.18788,-92.413
edm,-73.31066,87.66187
edm,-61.40357,-83.85343
edm,-57.907425,84.36794
edm,-60.392822,-26.204916
edm,-82.41651,51.41212
edm,-89.69176,-62.26888
edm,-97.59342,84.3595
edm,-30.213284,32.538784
edm,-114.80703,-54.67126
edm,-114.17242,18.498755
edm,-115.74832,-46.368557
edm,-16.48106,-95.82172
edm,30.859335,98.92557
edm,-99.5831,16.491293
edm,52.191593,52.10523
edm,-85.86714,27.705631
edm,-45.596233,-21.958616
edm,-96.12686,-2.7175791
edm,-99.88907,65.91325
edm,-70.97725,1.2339739
edm,63.725056,-71.34332
edm,68.79539,30.991123
edm,-84.22679,70.43326
edm,-114.3277,33.68264
edm,-71.13009,-36.448162
edm,3.4541438,15.963216
edm,-41.077625,-34.35783
edm,79.13409,-94.42189
edm,-9.516176,-27.674662
edm,-95.60574,-5.0047135
edm,-54.652103,-16.540998
edm,-28.198084,128.97408
edm,-27.783524,14.193022
edm,-89.72475,-62.097458
edm,69.54959,14.289581
edm,-19.990992,127.50641
edm,-71.01508,59.717323
edm,-84.34014,-7.4195895
edm,-48.977345,15.00346
edm,-103.64917,74.960945
edm,-15.987453,-17.018673
edm,-50.07636,-30.304092
edm,-43.737835,-56.52296
edm,-43.572655,-54.702465
edm,-45.784565,67.90016
edm,18.434507,-50.158375
edm,-4.079513,114.23438
edm,-55.649467,-97.539825
edm,-24.291025,53.634705
edm,60.345688,-0.42013583
edm,-70.70726,-102.878746
edm,134.07585,-16.921175
edm,-29.10135,4.461867
edm,135.10185,27.325485
edm,120.930954,28.76835
edm,-128.30855,-28.8703
edm,73.55039,-91.38818
edm,-0.28808174,22.384127
edm,29.610567,37.1925
edm,6.3207226,88.761734
edm,-57.877857,51.391586
edm,25.024845,-112.38
edm,-24.290117,11.310187
edm,10.372248,9.022398
edm,18.505697,-58.05129
edm,-5.6516848,93.66243
edm,45.524067,-27.948645
edm,19.394447,68.58588
edm,42.765224,41.602943
edm,-59.848907,-25.060572
edm,48.34596,-74.31389
edm,-39.584404,28.993668
edm,-107.51239,51.490997
edm,-39.662895,-84.60837
edm,-52.448723,-33.92387
edm,-7.4346514,-1.5151829
edm,-50.173237,2.5361507
edm,28.544806,-83.10217
edm,-68.150406,105.10422
edm,-39.667397,-103.695854
edm,-60.369034,21.639011
edm,2.329277,-1.483992
edm,-49.932266,-44.272354
edm,-95.405014,-6.12928
edm,-47.90461,-81.39159
edm,-24.036331,-60.870445
edm,50.849678,-68.64843
edm,-59.98663,-25.32878
edm,5.222253,51.733276
edm,-58.47883,65.784195
edm,-61.399426,-83.85081
edm,36.98303,79.04439
edm,8.755459,-104.805244
edm,-15.995542,67.08852
edm,-43.103283,-51.52846
edm,-32.830223,68.73907
edm,-84.70308,73.05715
edm,-84.3503,-9.558733
edm,6.202625,91.42612
edm,112.38144,61.670547
edm,-14.478888,-92.068054
edm,-55.830708,-96.53126
edm,7.6386147,89.442535
edm,-18.81302,-98.00875
edm,-25.782999,-17.481419
edm,-33.46329,63.54588
edm,-17.417091,-84.01528
edm,-90.89617,85.30905
edm,-29.138502,3.1787403
edm,-15.545018,-16.179901
edm,-93.502594,85.55291
edm,-48.79184,-44.561825
edm,48.448856,-74.22037
edm,110.76433,-46.626812
edm,-49.894047,-75.62948
edm,108.91706,10.989059
edm,21.533861,15.440375
edm,-4.8981276,85.4761
edm,-58.449223,63.09534
edm,-43.6343,-55.111797
edm,-24.368423,52.7649
edm,90.54584,27.127768
edm,-60.104057,-86.6777
edm,10.233854,35.33526
edm,25.290943,119.256226
edm,-70.74821,2.3220127
edm,-27.914803,40.641525
edm,-33.07729,66.02717
edm,23.940388,-4.740063
edm,-58.28048,71.41114
edm,18.868294,-98.46164
edm,-29.068792,30.799126
edm,-6.863513,-13.721257
edm,-1.0577192,-60.31482
edm,-33.822376,59.29078
edm,68.908905,25.4166
edm,-61.78127,-72.56861
edm,-42.102108,49.35268
edm,43.566803,93.6653
edm,-22.348328,62.035774
edm,33.89353,-6.3213983
edm,-57.632557,-21.286432
edm,-45.959366,66.383095
edm,-7.4254336,12.519706
edm,22.783567,-1.5153668
edm,-2.7195113,66.11654
edm,-46.307053,63.022427
edm,-37.344467,-82.55733
edm,19.218988,66.60275
edm,-64.45875,-12.456126
edm,-7.5117145,12.586452
edm,-33.326694,-117.83847
edm,47.40298,119.921684
edm,5.5830545,113.932884
edm,-11.7326765,-113.38209
edm,38.4962,51.958176
edm,92.4275,-22.737108
edm,-43.107666,-51.553085
edm,18.537664,-95.3609
edm,29.817015,116.528786
edm,-22.98909,110.860886
edm,-68.79506,-57.028053
edm,-36.555424,103.34623
edm,-1.6200763,40.56943
edm,-53.551685,37.054207
edm,30.127628,-93.03012
edm,48.80855,106.97382
edm,-81.63978,37.77853
edm,-52.490177,-33.965958
edm,-0.47440335,-29.709652
edm,140.04297,-12.131429
edm,-70.65557,-42.228783
edm,61.2528,-13.75057
edm,55.85858,-87.04346
edm,-11.226155,-53.683495
edm,88.210884,2.5919008
edm,0.3829999,-21.992704
edm,7.321642,-94.80237
edm,77.905014,66.1698
edm,-73.09045,85.74127
edm,55.142986,-21.166422
edm,37.274773,2.0309534
edm,-41.581825,39.02955
edm,-57.965183,83.89417
edm,-98.61758,83.67782
edm,123.11571,-12.637252
edm,-19.463188,-28.393955
edm,17.187382,81.06268
edm,50.783237,9.348734
edm,6.211819,-90.29985
edm,-73.98919,-100.10998
edm,48.725845,59.742123
edm,69.212555,20.804245
edm,-85.048256,74.92966
edm,-14.198087,-90.892395
edm,-38.464016,-101.461006
edm,69.185524,6.8973017
edm,-58.467255,68.55335
edm,-14.07519,-90.04188
edm,-139.94151,-20.999968
edm,-53.652847,-58.38021
edm,48.80855,106.97382
edm,-0.081791915,-63.61384
edm,-78.4715,-85.96873
edm,-54.081726,-50.208363
edm,-37.552406,10.825091
edm,126.389824,-36.18924
edm,-8.703635,4.8210716
edm,40.588184,10.254537
edm,29.374512,94.24762
edm,29.024918,3.9994671
edm,-24.713717,95.07847
edm,31.788124,13.705124
edm,-85.6666,56.576458
edm,25.569485,-34.79045
edm,-16.322351,38.228573
edm,-21.46403,63.54284
edm,71.66054,-45.7528
edm,-33.059193,-25.436924
edm,-37.344646,-82.557594
edm,81.64421,-74.13885
edm,-49.894047,-75.62948
edm,110.620445,-39.43577
edm,69.03726,79.73455
edm,-113.90167,-36.88944
edm,83.04161,41.277916
edm,72.743576,-49.720184
edm,32.132595,-47.684467
edm,69.01476,23.574482
edm,19.82581,-17.744225
edm,54.618267,38.982197
edm,97.99344,-6.228611
edm,11.21404,6.647267
edm,-28.58447,13.759707
edm,-85.69196,-34.776478
edm,-17.026026,123.68123
edm,18.765732,19.875206
edm,-71.32069,31.622398
edm,-29.999247,3.688803
edm,5.2874475,97.712036
edm,-5.6891346,-37.41308
edm,-33.57654,65.19193
edm,-2.6803625,56.07307
edm,79.33681,-94.396095
edm,6.181608,96.62509
edm,25.926056,23.00814
edm,31.146898,11.680403
edm,-24.803461,-73.75157
edm,121.08414,12.119036
edm,76.92493,-15.594351
edm,-71.991264,68.33951
edm,-12.164093,44.059307
edm,-40.092884,2.6683028
edm,100.10612,55.55086
edm,-106.32801,-71.97288
edm,-51.574768,-4.116884
edm,-55.996334,100.51982
edm,-35.184296,-116.42571
edm,-84.346825,-12.370752
edm,-110.26794,-15.661209
edm,-84.58395,-4.2445517
edm,-102.98224,-75.72169
edm,-61.580185,-2.5862556
edm,10.270559,-65.23195
edm,-94.99872,-15.34547
edm,-62.14255,-5.024362
edm,-81.70743,49.33466
edm,-74.00092,-100.0578
edm,-88.96127,9.713791
edm,-114.52308,-39.47192
edm,-85.88251,25.558577
edm,-89.53355,-63.484024
edm,-70.347534,54.087196
edm,-72.44243,-25.881735
edm,-101.77617,50.6604
edm,-70.68964,-22.325079
edm,-24.954554,48.429688
edm,-114.59588,38.443718
edm,18.992777,-104.15776
edm,-91.7705,-75.314156
edm,17.712635,86.95714
edm,-115.55236,-9.156701
edm,-90.20172,-59.830616
edm,-44.37071,80.95299
edm,-30.172207,-120.4138
edm,-70.65538,-102.9116
edm,-84.97954,55.80833
edm,-59.83417,8.573652
edm,-89.54761,-63.339188
edm,-98.956665,-42.192177
edm,-114.59666,38.44358
edm,-56.560516,-93.90767
edm,-88.52792,58.91203
edm,-49.125866,9.470005
edm,61.33496,-13.1049185
edm,-51.9753,-6.088073
edm,-83.69969,21.460869
edm,-94.63611,17.579405
edm,-42.18008,34.09941
edm,-83.56297,-16.837957
edm,-62.055984,-4.672987
edm,10.079161,37.667408
edm,-6.404295,102.54654
edm,46.301964,-61.3183
edm,-27.812616,14.194192
edm,-73.089226,-5.5743756
edm,63.128605,-68.24242
edm,18.154907,49.238453
edm,-83.52548,-16.94952
edm,-11.934217,-49.03212
edm,-98.44738,-44.08619
edm,53.042355,49.4038
edm,-62.14263,-5.0242023
edm,63.045948,58.346672
edm,58.403076,-42.30987
edm,41.585278,-51.49409
edm,134.99138,7.2554393
edm,-43.34617,-52.998623
edm,59.994762,2.171547
edm,-49.857872,-76.44887
edm,-21.228113,63.854774
edm,38.408833,-65.900635
edm,-52.557976,-8.752369
edm,15.835057,-35.219097
edm,-46.766716,57.15181
edm,-63.9976,32.887733
edm,-24.868675,-73.74783
edm,-11.466131,-59.990154
edm,29.93784,117.06018
edm,-97.4951,84.416
edm,-44.17896,-40.135555
edm,-83.76365,-16.194637
edm,-70.12712,52.794464
edm,-85.40857,-39.59832
edm,-26.766666,12.996695
edm,-73.41998,94.35069
edm,-34.233803,-48.146297
edm,-101.152695,15.058153
edm,-43.63415,-55.114082
edm,-109.8911,-66.593704
edm,-35.84848,-77.49018
edm,47.4368,27.397078
edm,-36.059017,-25.683117
edm,-39.5804,-30.6055
edm,-43.80936,-56.240635
edm,-99.57692,16.491508
edm,-37.4016,11.77548
edm,-41.455517,32.168915
edm,-58.31338,54.640804
edm,-52.927776,35.25659
edm,-70.27032,5.514812
edm,-39.144493,40.99519
edm,-52.27701,-47.56444
edm,43.297234,16.345854
edm,-114.23696,43.534855
edm,-24.166113,55.547993
edm,-44.883026,-41.038303
edm,-11.526708,-113.64069
edm,-46.34643,-23.048187
edm,-96.84098,-47.82676
edm,-35.065907,104.74275
edm,64.97477,-32.824406
edm,-65.64811,-52.707542
edm,-16.731543,-96.044556
edm,-25.761871,-76.940025
edm,-94.90517,-11.630679
edm,-89.44401,-66.071045
edm,-101.18855,80.85015
edm,-73.21902,95.827255
edm,71.71688,47.71888
edm,-34.55117,104.89201
edm,-19.978819,128.02182
edm,-58.347664,76.93473
edm,-28.270405,29.973053
edm,17.718243,86.95007
edm,-30.37802,-27.04924
edm,-72.308876,-101.60081
edm,-30.05634,88.787315
edm,-18.56304,32.07328
edm,-27.789574,129.07913
edm,-52.29185,-60.587315
edm,-57.28667,47.903233
edm,11.909833,-1.6626129
edm,-34.24528,105.117004
edm,-62.142624,-5.0242333
edm,48.398453,-13.119985
edm,24.849417,74.806404
edm,60.49771,-1.3409964
edm,-22.847414,-22.818913
edm,-24.123407,-8.494672
edm,-44.919067,-41.179737
edm,-55.26664,41.09483
edm,-8.283893,47.862408
edm,0.98556,-108.849174
edm,8.597884,73.71906
edm,-69.31651,47.98076
edm,-53.66829,-12.8321495
edm,-55.83829,-35.815533
edm,-8.165487,47.309803
edm,-41.646866,49.429203
edm,-19.766058,127.55413
edm,7.6948514,-56.05442
edm,-59.34877,10.833494
edm,-55.32937,41.23778
edm,-34.215424,-56.36356
edm,36.431263,79.304474
edm,-13.97902,-67.18344
edm,42.081085,13.505746
edm,-50.10091,24.47842
edm,-74.58052,-12.200819
edm,-32.302135,77.830864
edm,6.2656765,88.84214
edm,-78.80401,8.739587
edm,-62.679134,31.443735
edm,-72.73915,26.874107
edm,-16.954754,120.521484
edm,-85.55682,-32.86228
edm,-13.822025,-87.31424
edm,-25.795576,-80.66788
edm,-32.35847,-41.62333
edm,8.213941,-98.721634
edm,-71.986786,77.109474
edm,72.87566,85.92289
edm,59.993763,2.1768465
edm,45.4992,-27.885565
edm,-21.07827,74.66702
edm,98.93617,-26.685816
edm,88.37744,-4.198004
edm,99.1022,-26.710726
edm,-29.203552,-34.07965
edm,-88.47447,8.161704
edm,0.8006977,39.132046
edm,-21.199642,-72.29806
edm,-39.821476,3.8147023
edm,-44.273136,81.700096
edm,-55.424686,41.5077
edm,-0.7113647,-107.78878
edm,-30.121014,-120.445274
edm,-24.965324,-73.89535
edm,69.3528,9.196545
edm,17.038944,51.703552
edm,-19.039078,114.16036
edm,-11.044402,23.627657
edm,17.844791,99.466576
edm,47.401814,119.92272
edm,-16.671505,120.410805
edm,44.687557,-26.047165
edm,11.813808,3.1004043
edm,-61.47839,-67.328415
edm,52.750797,76.35077
edm,50.118732,-71.737785
edm,-4.8797874,90.36277
edm,69.345406,9.088753
edm,52.662247,50.267273
edm,84.43884,12.791529
edm,-67.23922,33.9759
edm,45.986732,-29.182142
edm,121.064384,7.169893
edm,49.86147,114.94341
edm,49.045986,-64.49836
edm,84.30201,-42.385372
edm,-21.253786,-83.37326
edm,-54.04362,-57.59811
edm,-36.430542,-25.83275
edm,-59.854584,-106.25422
edm,46.3014,-61.31928
edm,8.106452,73.07094
edm,-73.64572,-45.954414
edm,37.911873,-70.5646
edm,-48.28678,-64.30032
edm,6.413921,97.15414
edm,-77.343124,-75.91003
edm,10.127668,42.640545
edm,5.585244,52.818504
edm,-46.003582,-22.55248
edm,-24.215595,-8.492827
edm,-3.573399,-85.815094
edm,-18.186909,-32.54145
edm,-71.363976,17.902052
edm,-52.994633,-34.44509
edm,-65.055084,-13.748616
edm,89.4587,-62.93993
edm,7.40242,58.095036
edm,-11.04415,23.62678
edm,-95.82376,-21.001682
edm,-78.59085,5.7083044
edm,10.463224,8.788431
edm,-21.797218,-99.132484
edm,-33.322556,-118.061844
edm,-18.214357,-32.439087
edm,19.01471,-105.24306
edm,32.478138,-26.629805
edm,-8.315235,-19.620989
edm,-81.21899,-20.364225
edm,17.507677,104.71062
edm,120.86649,-26.445383
edm,11.6956,15.199491
edm,-28.540533,18.182898
edm,-27.583843,41.81267
edm,-60.256245,21.658707
edm,-76.484,-72.092804
edm,-51.074074,-1.1938381
edm,118.163765,53.239403
edm,-33.694057,125.80347
edm,4.185809,-77.640755
edm,-21.927807,96.066
edm,6.4273887,97.155174
edm,-50.17708,-43.51937
edm,48.96138,-64.367744
edm,78.707016,-2.6690724
edm,60.46445,10.47691
edm,-49.53903,6.2408524
edm,-61.613102,-66.7954
edm,5.9140773,53.779137
edm,-52.10712,-61.018856
edm,-15.622344,-10.32343
edm,-0.7401412,22.37408
edm,29.770288,41.87149
edm,-101.82204,13.961448
edm,9.908362,-63.24398
edm,-74.006546,-100.04442
edm,-49.8557,-76.45498
edm,-114.09987,44.0851
edm,0.4201105,-65.04711
edm,-101.898476,8.606777
edm,-74.58024,-12.199521
edm,-75.63577,-68.78116
edm,-71.15724,-36.416283
edm,-42.596428,-37.930386
edm,-19.294313,-28.584608
edm,2.0251365,32.609077
edm,-39.684334,-110.521996
edm,-31.051664,85.85445
edm,-95.47351,-77.690834
edm,-40.163727,-31.987411
edm,-70.47738,-103.05249
edm,6.1158767,103.09032
edm,-92.19695,61.021328
edm,23.091383,72.42947
edm,-44.37265,80.961136
edm,-84.197784,22.304161
edm,26.649097,118.81793
edm,-44.871353,-84.385605
edm,-42.641926,85.64273
edm,-37.722103,22.180975
edm,50.82422,9.452709
edm,-23.452713,95.70652
edm,50.489693,-70.43414
edm,-33.473244,62.82836
edm,47.357513,119.98806
edm,-69.050865,46.29974
edm,96.41703,17.763365
edm,-73.10279,-5.6205235
edm,45.975407,-29.183449
edm,-22.332153,-56.10549
edm,-64.42678,-50.579357
edm,-8.826511,-31.112354
edm,-46.623745,61.51525
edm,-90.61197,60.15385
edm,-72.74569,26.710737
edm,-27.794077,29.563904
edm,18.9793,-103.68933
edm,-98.64505,64.858154
edm,-96.717766,-0.93380207
edm,55.630924,-8.75025
edm,108.42543,14.095851
edm,7.4405665,-57.84039
edm,-1.89629,67.67547
edm,-77.3437,-75.912674
edm,-33.32259,-118.06277
edm,-5.428001,37.92751
edm,-34.21562,-50.516342
edm,-25.75699,-16.491323
edm,-94.26284,-51.833057
edm,7.630193,-29.784779
edm,-77.39908,-76.205795
edm,-101.042946,15.201977
edm,2.9406052,-4.4521313
edm,-96.5549,-1.4024215
edm,60.599228,97.05339
edm,48.56758,60.030872
edm,7.352566,79.696365
edm,-114.31074,43.15826
edm,-15.892874,-14.052241
edm,-89.44803,-64.46966
edm,-99.47289,-38.06616
edm,-15.963741,-18.361809
edm,-17.03752,35.850815
edm,-21.449747,-42.588013
edm,-11.502549,-54.99195
edm,-81.77139,37.797947
edm,-27.842638,29.65344
edm,-112.42442,-29.821877
edm,-73.15257,-5.797262
edm,-75.253876,-46.887505
edm,-98.5386,3.0170882
edm,-114.80312,-54.705055
edm,-28.204302,128.97276
edm,-93.836914,-52.48006
edm,-114.188545,19.577103
edm,-30.533642,-26.861868
edm,-102.85728,69.59831
edm,-88.04633,82.87913
edm,-38.075165,41.4673
edm,-7.4272933,-0.07050953
edm,-114.08007,16.610857
edm,-114.189156,30.88954
edm,-113.313255,9.21117
edm,-69.85376,51.179043
edm,-30.382416,-120.22284
edm,-84.890656,55.69765
edm,18.995993,-105.48138
edm,92.61337,65.55013
edm,-112.11348,48.268177
edm,53.820335,81.44411
edm,-99.41294,-77.654884
edm,-40.179684,-84.8325
edm,-72.7275,-27.048151
edm,34.025715,-5.108645
edm,-114.1093,25.470718
edm,-127.90315,-6.504372
edm,-56.529053,103.48651
edm,-61.06449,-28.408323
edm,-51.938656,32.8904
edm,-68.92838,45.496346
edm,-37.4412,11.781338
edm,-114.153366,22.655294
edm,-101.1847,80.855965
edm,-85.801285,78.24495
edm,-55.423702,41.50838
edm,-70.48303,-41.794838
edm,-114.55119,41.63563
edm,-60.0093,17.89393
edm,-55.120262,-17.36717
edm,-78.646355,4.6088047
edm,-84.69913,31.579
edm,-34.612354,125.161026
edm,-106.96614,-71.113716
edm,-45.5483,69.9738
edm,-2.4484618,-129.09378
edm,-96.27697,-22.631409
edm,5.6768517,-77.73254
edm,-27.768793,108.30108
edm,-102.39054,-76.18878
edm,-34.28082,125.42234
edm,-101.782875,8.284477
edm,-33.03094,-10.767185
edm,-22.70965,73.28164
edm,-22.7429,-58.580544
edm,-71.20194,-36.32783
edm,-4.0583725,-91.37177
edm,-61.42522,-69.35357
edm,21.968554,13.898039
edm,-34.476788,104.98886
edm,124.69594,-4.8554354
edm,-113.001305,-60.217987
edm,133.48811,4.884289
edm,112.60526,61.546467
edm,10.248957,35.12852
edm,29.603859,94.917175
edm,110.646904,-42.487606
edm,135.54929,26.481586
edm,-42.6161,-13.005849
edm,56.049057,19.302197
edm,37.27165,29.20062
edm,32.73481,-45.336792
edm,-80.743965,44.254715
edm,51.573498,-52.56168
edm,127.400375,-47.78984
edm,122.88518,-11.8655615
edm,-71.206116,60.520267
edm,22.7093,-8.522312
edm,108.91701,10.989226
edm,-1.8546007,67.41181
edm,48.984413,59.26723
edm,20.008993,-18.839897
edm,-14.2863655,-91.57968
edm,19.813995,43.495365
edm,121.06856,7.5763955
edm,140.13458,-12.02964
edm,-73.28714,-6.293997
edm,98.16409,-5.7995024
edm,-2.0748794,-49.53659
edm,82.527016,-93.411995
edm,125.43629,-15.95486
edm,60.741573,97.22989
edm,85.96289,10.106683
edm,-15.990232,-16.081095
edm,124.75603,-4.775719
edm,137.4008,19.623615
edm,99.99431,55.416332
edm,121.42088,-57.44267
edm,-16.881815,-3.815984
edm,92.03149,-65.008385
edm,137.28804,20.551912
edm,69.17815,6.7996745
edm,12.570786,-39.59486
edm,25.227173,-112.37551
edm,112.24628,-3.2604992
edm,94.52674,24.276194
edm,92.41414,-65.18397
edm,135.73257,8.666952
edm,139.05301,-13.212664
edm,123.60005,-13.7706785
edm,138.68057,-13.59675
edm,136.15938,9.689993
edm,127.973946,-17.383932
edm,42.58235,88.31959
edm,120.772446,28.343975
edm,133.80287,5.335192
edm,-139.93695,0.5477015
edm,3.0328236,-4.68689
edm,126.29076,-2.9733388
edm,10.168936,42.571056
edm,-1.2865666,-107.14972
edm,127.917725,-44.418324
edm,120.340034,22.33997
edm,122.62755,31.58377
edm,137.44327,19.073837
edm,123.750336,-55.186703
edm,24.397564,-38.741764
edm,127.338135,-38.91065
edm,50.467392,-67.84685
edm,131.43692,2.3090372
edm,45.94105,22.771404
edm,-17.109709,-70.1628
edm,100.81001,56.39224
edm,-83.83649,54.21184
edm,-6.6074677,48.80762
edm,123.06416,32.01961
edm,-40.038,-108.034004
edm,96.721794,-26.050179
edm,116.76381,57.472706
edm,122.731705,-9.501782
edm,127.826706,-41.221733
edm,-42.669464,-14.823182
edm,31.091547,99.83469
edm,135.98367,25.526554
edm,110.58804,-35.555317
edm,-58.553288,62.622646
edm,50.67398,9.072703
edm,-72.02069,77.597755
edm,-70.749886,-22.404095
edm,-11.591609,23.45132
edm,110.8142,-47.544075
edm,88.364296,-0.000767508
edm,-55.420807,41.514954
edm,65.114265,100.65683
edm,-21.689453,128.58829
edm,95.20453,38.850372
edm,-77.3057,-75.727615
edm,72.873535,-18.078077
edm,78.62524,-69.82042
edm,82.952194,41.58657
edm,62.080826,-57.85245
edm,97.015205,51.682167
edm,71.53035,-45.377274
edm,105.80855,61.153828
edm,-9.089513,22.512192
edm,10.058443,42.321095
edm,107.521484,31.128536
edm,-25.901485,44.743706
edm,-17.0035,-3.676838
edm,78.31121,0.06581192
edm,116.93768,57.149513
edm,-29.149841,-33.74503
edm,71.09088,47.234444
edm,111.71827,41.947765
edm,7.557795,78.69606
edm,96.74658,14.964276
edm,40.728176,10.309474
edm,17.917036,-30.123058
edm,60.599228,97.05339
edm,124.98957,-53.591007
edm,91.949585,64.45227
edm,127.187325,-48.653484
edm,83.097916,15.140789
edm,-71.08506,0.8346629
edm,-30.533558,-26.861097
edm,137.51392,17.599295
edm,117.26867,56.407246
edm,108.85663,-20.609922
edm,108.48898,-11.674377
edm,84.48068,-35.644005
edm,97.17894,12.130498
